name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
KOI-4505 b,0,,0.12111,18.007255900000,0.1415620,,,,,,824.0,,,,,19 24 23,+44 32 44,880.25,,1.1440,-0.2200,6567.00,,Kepler Objects of Interest
KOI-2607 b,0,,0.13305,0.754455200000,0.0160000,,,,,,1943.0,,,,,19 22 44,+40 15 19,829.33,1.0020,0.9000,,5886.00,0.4000,Kepler Objects of Interest
KOI-4651 b,0,,0.06379,1.192571000000,0.0209562,,,,,,1735.0,,,,,19 52 20,+42 09 51,,,1.0350,,,,Kepler Objects of Interest
KOI-4747 b,0,,0.18226,92.269389000000,0.4264900,,,,,,457.0,,,,,19 50 21,+43 50 28,1555.23,,1.1370,0.0700,6343.00,,Kepler Objects of Interest
KOI-3262 b,0,,0.16312,13.227527400000,0.1175090,,,,,,867.0,,,,,19 12 55,+50 34 04,1568.28,,1.1550,0.2100,6269.00,,Kepler Objects of Interest
KOI-3128 b,0,,0.09113,21.235990000000,0.1480000,,,,,,662.0,,,,,19 29 55,+43 13 37,531.15,0.9650,0.9740,,5848.00,,Kepler Objects of Interest
KOI-3296 b,0,,0.15857,62.868883200000,0.2899570,,,,,,378.0,,,,,18 49 41,+46 00 50,594.08,,0.8680,0.3600,4947.00,,Kepler Objects of Interest
KOI-3120 b,0,,0.11756,4.135906000000,0.0520000,,,,,,1184.0,,,,,19 09 27,+49 27 24,1167.65,1.0800,0.9900,,6152.00,0.3000,Kepler Objects of Interest
KOI-2594 b,0,,0.21871,11.254500000000,0.0980000,,,,,,877.0,,,,,18 41 02,+43 50 08,1413.01,0.9900,1.0900,,5964.00,6.1000,Kepler Objects of Interest
KOI-2010 b,0,,0.22783,25.962640000000,0.1880000,,,,,,797.0,,,,,19 40 37,+40 53 55,905.59,1.3100,1.3300,,6797.00,0.8900,Kepler Objects of Interest
KOI-2214 b,0,,0.10298,2.352237000000,0.0300000,,,,,,967.0,,,,,19 06 51,+47 25 32,719.28,0.6790,0.6460,,4724.00,11.7000,Kepler Objects of Interest
KOI-4848 b,0,,0.15492,384.687000000000,0.8611800,,,,,,148.2,,,,,18 59 04,+45 20 28,,,0.5470,,,,Kepler Objects of Interest
KOI-1096 b,0,,0.93864,414.000000000000,1.0620000,,,,,,219.0,,,,,19 20 43,+38 19 18,777.41,0.9320,0.8300,,5632.00,0.5000,Kepler Objects of Interest
KOI-1831 b,0,,0.22783,51.804030000000,0.2580000,,,,,,400.0,,,,,19 05 53,+49 38 56,478.15,0.8500,0.7500,,5319.00,0.8000,Kepler Objects of Interest
KOI-1831 c,0,,0.09478,4.385316000000,0.0500000,,,,,,909.0,,,,,19 05 53,+49 38 56,478.15,0.8500,0.7500,,5319.00,0.8000,Kepler Objects of Interest
KOI-1831 d,0,,0.11847,34.206900000000,0.1960000,,,,,,459.0,,,,,19 05 53,+49 38 56,478.15,0.8500,0.7500,,5319.00,0.8000,Kepler Objects of Interest
KOI-1831 e,0,,0.16403,13.979250000000,0.1080000,,,,,,618.0,,,,,19 05 53,+49 38 56,478.15,0.8500,0.7500,,5319.00,0.8000,Kepler Objects of Interest
KOI-5418 b,0,,0.11847,14.267542900000,0.1129140,,,,,,658.0,,,,,19 18 54,+43 29 17,920.74,,0.8370,0.0700,5475.00,,Kepler Objects of Interest
KOI-1609 b,0,,0.21871,41.698310000000,0.2450000,,,,,,577.0,,,,,19 25 37,+40 07 31,876.05,1.1300,1.0600,,6292.00,0.4100,Kepler Objects of Interest
KOI-4255 b,0,,0.24605,6.305606470000,0.0656949,,,,,,1125.0,,,,,19 31 49,+47 34 23,1481.04,,1.7560,0.2800,4934.00,,Kepler Objects of Interest
KOI-0993 b,0,,0.15401,21.853470000000,0.1520000,,,,,,617.0,,,,,19 22 54,+37 15 09,711.90,0.9860,0.8800,,5823.00,0.4000,Kepler Objects of Interest
KOI-0993 c,0,,0.11847,13.060620000000,0.1080000,,,,,,732.0,,,,,19 22 54,+37 15 09,711.90,0.9860,0.8800,,5823.00,0.4000,Kepler Objects of Interest
KOI-0835 b,0,,0.20504,11.763057000000,0.0920000,,,,,,586.0,,,,,19 36 48,+40 39 48,602.34,0.7570,0.6640,,4941.00,0.8000,Kepler Objects of Interest
KOI-0835 c,0,,0.20778,56.227940000000,0.2620000,,,,,,347.0,,,,,19 36 48,+40 39 48,602.34,0.7570,0.6640,,4941.00,0.8000,Kepler Objects of Interest
KOI-0853 b,0,,0.20049,8.203904000000,0.0710000,,,,,,692.0,,,,,19 06 15,+41 48 30,698.70,0.7200,0.7100,,4951.00,14.0000,Kepler Objects of Interest
KOI-0853 c,0,,0.14581,14.496720000000,0.1040000,,,,,,572.0,,,,,19 06 15,+41 48 30,698.70,0.7200,0.7100,,4951.00,14.0000,Kepler Objects of Interest
KOI-1314 b,0,,0.31622,8.575070000000,0.0900000,,,,,,1230.0,,,,,19 00 53,+47 52 52,1053.35,1.3200,2.6700,,5124.00,4.2600,Kepler Objects of Interest
KOI-4852 b,0,,0.09295,1.898698000000,0.0295814,,,,,,1472.0,,,,,18 59 46,+48 39 59,,,0.9650,,,,Kepler Objects of Interest
KOI-0131 b,0,,0.82017,5.014232500000,0.0600000,,,,,,1225.0,,,,,19 56 23,+43 29 51,901.10,1.1700,1.1300,,6411.00,0.7200,Kepler Objects of Interest
KOI-1715 b,0,,0.17132,105.012900000000,0.4300000,,,,,,404.0,,,,,19 37 06,+46 40 31,461.73,0.9600,1.0500,,5853.00,7.3000,Kepler Objects of Interest
KOI-0649 b,0,,0.22783,23.449550000000,0.1670000,,,,,,762.0,,,,,19 19 05,+40 48 02,772.40,1.1300,1.2600,,6288.00,3.3900,Kepler Objects of Interest
KOI-0012 b,0,,1.22115,17.855149000000,0.1440000,,,,,,912.0,,,,,19 49 48,+41 00 39,388.02,1.2600,1.4000,,6635.00,2.1200,Kepler Objects of Interest
KOI-0139 b,0,,0.66890,224.797120000000,0.7630000,,,,,,324.0,,,,,19 26 36,+44 41 17,692.83,1.1710,1.1600,,5952.00,2.3000,Kepler Objects of Interest
KOI-0139 c,0,,0.13578,3.341840000000,0.0460000,,,,,,1319.0,,,,,19 26 36,+44 41 17,692.83,1.1710,1.1600,,5952.00,2.3000,Kepler Objects of Interest
KOI-2734 b,0,,0.33718,3.825904000000,0.0470000,,,,,,969.0,,,,,18 44 11,+43 19 21,1094.59,0.9400,0.9000,,5029.00,,Kepler Objects of Interest
KOI-0532 b,0,,0.24605,4.221644000000,0.0520000,,,,,,1170.0,,,,,18 57 01,+47 41 20,1081.59,1.0750,0.9800,,6115.00,0.3000,Kepler Objects of Interest
KOI-4871 b,0,,0.06561,4.082036000000,0.0534030,,,,,,1435.0,,,,,19 14 06,+42 16 34,,,1.3150,,,,Kepler Objects of Interest
KOI-0188 b,0,,0.75638,3.797017110000,0.0440000,,,,,,914.0,,,,,19 21 25,+40 34 03,564.75,0.8070,0.7100,,5152.00,1.1000,Kepler Objects of Interest
KOI-0936 b,0,,0.23512,9.467839000000,0.0700000,,,,,,450.0,,,,,18 54 55,+45 57 31,254.58,0.5120,0.4960,,3834.00,13.7000,Kepler Objects of Interest
KOI-0936 c,0,,0.13396,0.893047700000,0.0150000,,,,,,973.0,,,,,18 54 55,+45 57 31,254.58,0.5120,0.4960,,3834.00,13.7000,Kepler Objects of Interest
KOI-0895 b,0,,1.03889,4.409411400000,0.0500000,,,,,,1112.0,,,,,19 45 38,+43 27 19,1295.31,0.8700,1.0100,,5617.00,11.8000,Kepler Objects of Interest
KOI-2009 b,0,,0.20049,86.749000000000,0.3810000,,,,,,414.0,,,,,19 31 05,+37 47 51,659.85,0.9800,0.9700,,5890.00,4.0000,Kepler Objects of Interest
KOI-2764 b,0,,0.20049,2.252974800000,0.0280000,,,,,,911.0,,,,,19 24 55,+47 02 02,582.85,0.5900,0.7500,,3996.00,,Kepler Objects of Interest
KOI-2842 b,0,,2.27826,1.565408800000,0.0220000,,,,,,1015.0,,,,,18 49 00,+44 55 15,699.56,0.5600,0.9200,,3553.00,,Kepler Objects of Interest
KOI-2842 c,0,,2.36939,5.148921000000,0.0480000,,,,,,687.0,,,,,18 49 00,+44 55 15,699.56,0.5600,0.9200,,3553.00,,Kepler Objects of Interest
KOI-2842 d,0,,0.21807,3.036179250000,0.0319926,,,,,,583.6,,,,,18 49 00,+44 55 15,699.56,0.5600,0.9200,,3553.00,,Kepler Objects of Interest
KOI-0063 b,0,,0.57503,9.434157700000,0.0890000,,,,,,843.0,,,,,19 16 54,+49 32 53,227.37,1.0690,0.9930,,5721.00,1.4000,Kepler Objects of Interest
KOI-0520 b,0,,0.21871,12.760082000000,0.0980000,,,,,,645.0,,,,,19 38 40,+43 51 11,578.60,0.7700,0.7900,,5166.00,13.7000,Kepler Objects of Interest
KOI-0520 c,0,,0.12758,5.433043000000,0.0550000,,,,,,861.0,,,,,19 38 40,+43 51 11,578.60,0.7700,0.7900,,5166.00,13.7000,Kepler Objects of Interest
KOI-0520 d,0,,0.24605,25.751010000000,0.1560000,,,,,,511.0,,,,,19 38 40,+43 51 11,578.60,0.7700,0.7900,,5166.00,13.7000,Kepler Objects of Interest
KOI-2328 b,0,,0.20049,25.203300000000,0.1670000,,,,,,583.0,,,,,18 48 33,+43 53 47,1352.14,0.9800,0.8700,,5796.00,0.4000,Kepler Objects of Interest
KOI-1519 b,0,,0.13305,5.144392000000,0.0560000,,,,,,785.0,,,,,18 53 54,+43 23 01,708.60,0.8800,0.7100,,4994.00,,Kepler Objects of Interest
KOI-2682 b,0,,3.64521,8.531613000000,0.0820000,,,,,,890.0,,,,,19 20 34,+37 44 28,5648.08,1.0000,1.0000,,5780.00,,Kepler Objects of Interest
KOI-1337 b,0,,0.10298,1.922820000000,0.0280000,,,,,,1169.0,,,,,19 02 28,+39 22 46,613.30,0.7640,0.7500,,5119.00,11.0000,Kepler Objects of Interest
KOI-1304 b,0,,0.14125,4.597310000000,0.0550000,,,,,,1081.0,,,,,19 46 27,+48 04 57,1621.48,1.0290,0.9300,,5973.00,0.3000,Kepler Objects of Interest
KOI-3771 b,0,,1.27409,5.801827485000,0.0592807,,,,,,989.0,,,,,19 55 05,+47 47 07,2106.06,,0.9210,-0.3200,5687.00,,Kepler Objects of Interest
KOI-0880 b,0,,0.36452,26.442880000000,0.1690000,,,,,,581.0,,,,,19 31 29,+42 57 58,1061.79,0.9220,0.9000,,5700.00,4.9000,Kepler Objects of Interest
KOI-0880 c,0,,0.48299,51.530050000000,0.2640000,,,,,,464.0,,,,,19 31 29,+42 57 58,1061.79,0.9220,0.9000,,5700.00,4.9000,Kepler Objects of Interest
KOI-0880 d,0,,0.20960,5.902209000000,0.0620000,,,,,,958.0,,,,,19 31 29,+42 57 58,1061.79,0.9220,0.9000,,5700.00,4.9000,Kepler Objects of Interest
KOI-0880 e,0,,0.12849,2.382961000000,0.0340000,,,,,,1294.0,,,,,19 31 29,+42 57 58,1061.79,0.9220,0.9000,,5700.00,4.9000,Kepler Objects of Interest
KOI-0719 b,0,,0.14945,9.034208000000,0.0760000,,,,,,607.0,,,,,19 26 01,+46 53 44,210.01,0.7170,0.6550,,4689.00,6.0000,Kepler Objects of Interest
KOI-0719 c,0,,0.08019,28.122960000000,0.1620000,,,,,,416.0,,,,,19 26 01,+46 53 44,210.01,0.7170,0.6550,,4689.00,6.0000,Kepler Objects of Interest
KOI-0719 d,0,,0.10753,45.904030000000,0.2250000,,,,,,353.0,,,,,19 26 01,+46 53 44,210.01,0.7170,0.6550,,4689.00,6.0000,Kepler Objects of Interest
KOI-0719 e,0,,0.07382,4.159821000000,0.0450000,,,,,,789.0,,,,,19 26 01,+46 53 44,210.01,0.7170,0.6550,,4689.00,6.0000,Kepler Objects of Interest
KOI-2779 b,0,,0.21871,34.457810000000,0.2140000,,,,,,596.0,,,,,19 47 05,+50 11 18,1287.86,1.1020,1.0200,,6206.00,0.3000,Kepler Objects of Interest
KOI-5704 b,0,,0.11756,96.166984000000,0.3772740,,,,,,312.8,,,,,20 01 53,+46 19 55,309.22,,0.7160,-0.2600,5147.00,,Kepler Objects of Interest
KOI-0561 b,0,,0.16586,5.378901000000,0.0560000,,,,,,847.0,,,,,18 48 01,+42 10 35,438.71,0.8090,0.7500,,5234.00,5.4000,Kepler Objects of Interest
KOI-0767 b,0,,1.09356,2.816505210000,0.0370000,,,,,,1241.0,,,,,19 48 03,+49 13 31,1018.32,0.8700,0.9400,,5597.00,9.6000,Kepler Objects of Interest
KOI-0294 b,0,,0.20960,34.435760000000,0.2120000,,,,,,592.0,,,,,19 53 04,+48 55 00,442.65,1.0600,1.0200,,6125.00,1.7000,Kepler Objects of Interest
KOI-5919 b,0,,0.24441,290.197548000000,0.9202270,,,,,,351.0,,,,,19 06 55,+49 40 59,990.47,,1.4880,0.0600,6256.00,,Kepler Objects of Interest
KOI-3348 b,0,,0.26045,36.434121100000,0.2232260,,,,,,606.0,,,,,19 38 46,+45 52 00,1591.20,,1.1470,0.1000,6057.00,,Kepler Objects of Interest
KOI-0475 b,0,,0.20504,8.180896000000,0.0730000,,,,,,759.0,,,,,18 42 45,+47 48 35,667.53,0.7900,0.7900,,5236.00,10.5000,Kepler Objects of Interest
KOI-0475 c,0,,0.22691,15.313070000000,0.1120000,,,,,,613.0,,,,,18 42 45,+47 48 35,667.53,0.7900,0.7900,,5236.00,10.5000,Kepler Objects of Interest
KOI-3765 b,0,,2.14156,0.865971605800,0.0140437,,,,,,1162.8,,,,,19 23 40,+50 41 46,639.35,,0.4690,-1.8400,4561.00,,Kepler Objects of Interest
KOI-1218 b,0,,0.20687,29.619810000000,0.1850000,,,,,,616.0,,,,,19 24 04,+38 32 44,566.38,0.9590,1.0500,,5870.00,6.9000,Kepler Objects of Interest
KOI-2403 b,0,,0.10389,13.323565000000,0.1140000,,,,,,856.0,,,,,19 06 30,+37 32 14,540.56,1.1300,1.0800,,6292.00,1.1100,Kepler Objects of Interest
KOI-0051 b,0,,1.13913,10.431162700000,0.0560000,,,,,,314.0,,,,,19 43 40,+41 19 56,54.09,0.2100,0.2700,,3240.00,,Kepler Objects of Interest
KOI-0127 b,0,,0.99605,3.578782720000,0.0470000,,,,,,1189.0,,,,,19 18 25,+44 20 43,706.51,1.1050,1.0390,,5731.00,1.2000,Kepler Objects of Interest
KOI-0986 b,0,,0.18591,8.187460000000,0.0770000,,,,,,791.0,,,,,19 27 42,+38 00 50,563.13,0.9000,0.9000,,5250.00,8.0000,Kepler Objects of Interest
KOI-0986 c,0,,0.15401,76.050300000000,0.3400000,,,,,,376.0,,,,,19 27 42,+38 00 50,563.13,0.9000,0.9000,,5250.00,8.0000,Kepler Objects of Interest
KOI-2390 b,0,,0.15128,16.105190000000,0.1260000,,,,,,827.0,,,,,19 48 51,+47 22 42,421.53,1.0400,1.2100,,6052.00,5.9000,Kepler Objects of Interest
KOI-2474 b,0,,0.15128,176.830400000000,0.5970000,,,,,,282.0,,,,,19 37 35,+44 07 27,564.90,0.9040,0.8000,,5521.00,0.5000,Kepler Objects of Interest
KOI-2351 b,0,,0.17315,10.274020000000,0.0910000,,,,,,767.0,,,,,19 29 42,+37 19 14,895.73,0.9500,0.8500,,5705.00,0.4000,Kepler Objects of Interest
KOI-0913 b,0,,1.01155,4.082276930000,0.0490000,,,,,,1037.0,,,,,18 59 19,+44 39 29,1002.00,0.9450,0.8400,,5679.00,0.5000,Kepler Objects of Interest
KOI-4145 b,0,,0.07382,3.254266500000,0.0418147,,,,,,1136.0,,,,,19 11 02,+38 16 53,696.47,,0.8780,-0.0600,5618.00,,Kepler Objects of Interest
KOI-0476 b,0,,0.20049,18.427870000000,0.1250000,,,,,,565.0,,,,,19 26 13,+47 48 52,682.71,0.7590,0.7800,,5141.00,13.9000,Kepler Objects of Interest
KOI-1069 b,0,,0.38275,8.704142000000,0.0830000,,,,,,863.0,,,,,19 10 22,+44 10 45,1112.09,1.0200,1.1700,,5221.00,,Kepler Objects of Interest
KOI-1069 c,0,,0.21507,2.466961000000,0.0360000,,,,,,1310.0,,,,,19 10 22,+44 10 45,1112.09,1.0200,1.1700,,5221.00,,Kepler Objects of Interest
KOI-2730 b,0,,0.09569,4.521577000000,0.0540000,,,,,,1083.0,,,,,18 58 42,+44 25 03,645.35,1.0070,0.9300,,5927.00,1.3000,Kepler Objects of Interest
KOI-0929 b,0,,0.79283,6.491671700000,0.0690000,,,,,,1022.0,,,,,19 02 13,+45 34 43,1689.54,1.0200,1.0200,,6032.00,3.2000,Kepler Objects of Interest
KOI-1820 b,0,,0.29435,4.337238000000,0.0500000,,,,,,1299.0,,,,,18 45 23,+44 17 42,741.41,0.9000,1.4100,,5536.00,14.0000,Kepler Objects of Interest
KOI-1820 c,0,,0.17953,1.653898000000,0.0260000,,,,,,1801.0,,,,,18 45 23,+44 17 42,741.41,0.9000,1.4100,,5536.00,14.0000,Kepler Objects of Interest
KOI-4022 b,0,,0.09979,4.858193460000,0.0547716,,,,,,1195.0,,,,,18 52 30,+43 27 24,611.14,,1.0760,-0.4000,6110.00,,Kepler Objects of Interest
KOI-0487 b,0,,0.24605,7.658774000000,0.0740000,,,,,,861.0,,,,,19 20 59,+52 08 56,767.50,0.9170,0.8800,,5666.00,4.3000,Kepler Objects of Interest
KOI-2512 b,0,,2.00487,15.920930000000,0.1200000,,,,,,641.0,,,,,18 58 52,+46 15 02,1082.65,0.9200,0.8100,,5578.00,0.5000,Kepler Objects of Interest
KOI-2109 b,0,,0.18408,19.792430000000,0.1490000,,,,,,738.0,,,,,19 09 31,+49 27 08,930.04,1.1300,1.0600,,6286.00,0.4300,Kepler Objects of Interest
KOI-2232 b,0,,0.31896,101.133700000000,0.4150000,,,,,,374.0,,,,,19 27 15,+38 05 17,1177.35,0.9330,0.9100,,5736.00,4.5000,Kepler Objects of Interest
KOI-1113 b,0,,0.26428,25.934160000000,0.1790000,,,,,,699.0,,,,,19 27 54,+38 03 18,837.01,1.1300,1.1300,,6314.00,1.7100,Kepler Objects of Interest
KOI-1113 c,0,,0.28250,83.442100000000,0.3890000,,,,,,474.0,,,,,19 27 54,+38 03 18,837.01,1.1300,1.1300,,6314.00,1.7100,Kepler Objects of Interest
KOI-4818 b,0,,0.08475,3.798973000000,0.0522586,,,,,,1522.0,,,,,19 17 23,+46 03 16,,,1.3290,,,,Kepler Objects of Interest
KOI-1877 b,0,,0.34538,20.160200000000,0.1410000,,,,,,837.0,,,,,18 57 43,+47 38 30,816.00,0.9180,2.1000,,4916.00,14.0000,Kepler Objects of Interest
KOI-1845 b,0,,0.13670,1.970321300000,0.0270000,,,,,,1042.0,,,,,19 22 11,+38 29 43,414.26,0.6800,0.7000,,4765.00,13.9000,Kepler Objects of Interest
KOI-1845 c,0,,1.91374,5.058228000000,0.0510000,,,,,,758.0,,,,,19 22 11,+38 29 43,414.26,0.6800,0.7000,,4765.00,13.9000,Kepler Objects of Interest
KOI-3471 b,0,,2.64825,67.451182160000,0.3168000,,,,,,562.0,,,,,19 48 40,+50 08 50,809.90,,2.1910,0.0700,4847.00,,Kepler Objects of Interest
KOI-4663 b,0,,0.07108,5.656793000000,0.0598047,,,,,,1142.0,,,,,19 10 40,+43 11 50,,,1.2720,,,,Kepler Objects of Interest
KOI-2660 b,0,,0.27339,18.016600000000,0.1390000,,,,,,767.0,,,,,19 31 28,+46 44 30,1703.40,1.1000,1.0800,,6242.00,1.6000,Kepler Objects of Interest
KOI-2119 b,0,,0.11938,0.571039100000,0.0120000,,,,,,1791.0,,,,,19 24 11,+39 08 30,440.38,0.7510,0.7600,,5099.00,13.9000,Kepler Objects of Interest
KOI-3065 b,0,,0.10298,0.896382700000,0.0180000,,,,,,1784.0,,,,,19 54 09,+40 11 01,825.74,1.0400,0.9400,,5589.00,,Kepler Objects of Interest
KOI-2834 b,0,,0.21051,136.205300000000,0.4570000,,,,,,255.0,,,,,19 14 09,+40 52 37,759.13,0.6870,0.6670,,4786.00,13.9000,Kepler Objects of Interest
KOI-3581 b,0,,3.69434,10.993874549900,0.0867874,,,,,,626.8,,,,,20 03 07,+44 11 38,1324.92,,0.7430,-0.0800,4856.00,,Kepler Objects of Interest
KOI-0042 b,0,,0.24696,17.834381000000,0.1410000,,,,,,845.0,,,,,18 52 36,+45 08 23,130.42,1.1700,1.3600,,6170.00,3.4000,Kepler Objects of Interest
KOI-0386 b,0,,0.30984,31.158570000000,0.2000000,,,,,,648.0,,,,,19 36 26,+38 42 36,854.53,1.0900,1.1200,,6212.00,2.7000,Kepler Objects of Interest
KOI-0386 c,0,,0.28250,76.732400000000,0.3640000,,,,,,481.0,,,,,19 36 26,+38 42 36,854.53,1.0900,1.1200,,6212.00,2.7000,Kepler Objects of Interest
KOI-1891 b,0,,0.16859,15.955220000000,0.1150000,,,,,,552.0,,,,,19 13 47,+44 48 06,681.46,0.7920,0.6900,,5093.00,0.7000,Kepler Objects of Interest
KOI-1891 c,0,,0.11482,8.259800000000,0.0740000,,,,,,688.0,,,,,19 13 47,+44 48 06,681.46,0.7920,0.6900,,5093.00,0.7000,Kepler Objects of Interest
KOI-2625 b,0,,0.14763,3.813668000000,0.0460000,,,,,,1015.0,,,,,19 25 35,+45 35 18,1244.02,0.9030,0.8000,,5529.00,0.5000,Kepler Objects of Interest
KOI-2923 b,0,,0.12758,5.838947000000,0.0590000,,,,,,831.0,,,,,18 53 35,+46 41 23,598.63,0.8200,0.7600,,5262.00,4.8000,Kepler Objects of Interest
KOI-3445 b,0,,0.22992,82.304880000000,0.3561050,,,,,,392.0,,,,,19 18 50,+50 07 41,1279.76,,0.8480,-0.2800,5751.00,,Kepler Objects of Interest
KOI-4024 b,0,,0.20413,8.406903620000,0.0780697,,,,,,1049.0,,,,,18 55 08,+48 01 46,857.68,,1.5330,-0.0600,5365.00,,Kepler Objects of Interest
KOI-3311 b,0,,0.14034,31.827787900000,0.1721010,,,,,,414.1,,,,,19 19 16,+51 54 17,390.24,,0.6860,-0.2200,4702.00,,Kepler Objects of Interest
KOI-1913 b,0,,0.12211,5.508576000000,0.0580000,,,,,,986.0,,,,,19 17 11,+46 27 28,449.75,0.8440,0.9500,,5517.00,12.7000,Kepler Objects of Interest
KOI-4205 b,0,,0.08019,1.166950151000,0.0215609,,,,,,1675.0,,,,,19 32 12,+38 32 30,792.53,,0.8890,-0.1800,5912.00,,Kepler Objects of Interest
KOI-0186 b,0,,1.12090,3.243260300000,0.0440000,,,,,,1258.0,,,,,19 39 59,+50 28 12,1187.71,1.0600,0.9700,,6089.00,0.3000,Kepler Objects of Interest
KOI-2288 b,0,,0.21871,38.103250000000,0.2050000,,,,,,471.0,,,,,19 22 48,+38 34 01,983.14,0.7910,0.8400,,5285.00,13.6000,Kepler Objects of Interest
KOI-4742 b,0,,0.14672,112.302489000000,0.3928550,,,,,,259.9,,,,,19 01 27,+39 16 48,455.20,,0.6530,-0.2800,4569.00,,Kepler Objects of Interest
KOI-1420 b,0,,0.41009,13.351585000000,0.1020000,,,,,,568.0,,,,,19 20 27,+48 34 40,833.29,0.8000,0.7700,,4682.00,,Kepler Objects of Interest
KOI-3933 b,0,,0.13132,3.490795645000,0.0416363,,,,,,1014.0,,,,,19 28 32,+48 55 01,640.56,,0.7240,-0.4800,5513.00,,Kepler Objects of Interest
KOI-0221 b,0,,0.43743,3.413035100000,0.0420000,,,,,,1011.0,,,,,19 03 43,+39 05 53,623.82,0.8650,0.7600,,5379.00,0.6000,Kepler Objects of Interest
KOI-0221 c,0,,0.06744,5.896860000000,0.0610000,,,,,,839.0,,,,,19 03 43,+39 05 53,623.82,0.8650,0.7600,,5379.00,0.6000,Kepler Objects of Interest
KOI-4139 b,0,,0.14034,3.740302540000,0.0485819,,,,,,1265.0,,,,,19 35 31,+46 50 19,1571.02,,1.0310,-0.1200,6225.00,,Kepler Objects of Interest
KOI-0001 b,0,,1.31228,2.470613170000,0.0360000,,,,,,1394.0,,,,,19 07 14,+49 18 59,224.03,0.9950,1.0600,,5814.00,6.5000,Kepler Objects of Interest
KOI-5805 b,0,,0.36452,525.767320000000,1.0856300,,,,,,173.7,,,,,19 51 21,+47 45 06,455.09,,0.6240,-1.0200,5192.00,,Kepler Objects of Interest
KOI-3901 b,0,,0.31267,160.131256000000,0.5753670,,,,,,338.0,,,,,19 49 39,+46 03 38,1211.81,,0.9160,-0.2800,6075.00,,Kepler Objects of Interest
KOI-3414 b,0,,1.68591,27.009805434000,0.1452200,,,,,,330.9,,,,,18 57 59,+41 19 33,344.47,,0.5370,-0.1000,3900.00,,Kepler Objects of Interest
KOI-0739 b,0,,0.13487,1.287074900000,0.0190000,,,,,,975.0,,,,,18 51 56,+47 34 42,392.24,0.5650,0.5380,,4153.00,13.7000,Kepler Objects of Interest
KOI-2104 b,0,,0.27339,2.168446000000,0.0330000,,,,,,1550.0,,,,,19 14 59,+48 16 37,1462.23,1.0500,1.0900,,6102.00,3.7000,Kepler Objects of Interest
KOI-0459 b,0,,0.30073,19.446313000000,0.1390000,,,,,,682.0,,,,,19 49 06,+43 43 26,797.63,0.9530,0.9800,,5838.00,5.6000,Kepler Objects of Interest
KOI-0459 c,0,,0.12211,6.919723000000,0.0700000,,,,,,962.0,,,,,19 49 06,+43 43 26,797.63,0.9530,0.9800,,5838.00,5.6000,Kepler Objects of Interest
KOI-2757 b,0,,0.30073,234.635600000000,0.7210000,,,,,,294.0,,,,,19 12 37,+41 52 40,902.42,0.9080,0.9800,,5717.00,8.5000,Kepler Objects of Interest
KOI-1245 b,0,,0.18864,13.719900000000,0.1180000,,,,,,862.0,,,,,19 29 54,+42 08 32,1056.04,1.1600,1.1100,,6382.00,0.5500,Kepler Objects of Interest
KOI-5372 b,0,,0.17406,212.597459000000,0.7023290,,,,,,337.4,,,,,19 33 47,+42 44 41,879.19,,1.2070,0.0800,5834.00,,Kepler Objects of Interest
KOI-2552 b,0,,0.11118,3.656953000000,0.0480000,,,,,,1290.0,,,,,19 34 00,+44 55 56,1076.15,1.1200,1.0400,,6269.00,0.4000,Kepler Objects of Interest
KOI-1963 b,0,,0.25516,12.896220000000,0.1100000,,,,,,794.0,,,,,19 22 25,+48 21 25,800.88,1.0600,0.9700,,6074.00,0.5000,Kepler Objects of Interest
KOI-1762 b,0,,0.20322,0.870697000000,0.0180000,,,,,,1915.0,,,,,19 52 32,+40 31 49,1144.25,1.0410,0.9400,,6010.00,0.3000,Kepler Objects of Interest
KOI-2053 b,0,,0.15583,13.121550000000,0.1130000,,,,,,901.0,,,,,19 29 41,+37 40 58,634.53,1.1300,1.1900,,6310.00,2.5400,Kepler Objects of Interest
KOI-2053 c,0,,0.13214,4.612661000000,0.0560000,,,,,,1280.0,,,,,19 29 41,+37 40 58,634.53,1.1300,1.1900,,6310.00,2.5400,Kepler Objects of Interest
KOI-2132 b,0,,0.19137,69.894100000000,0.3210000,,,,,,398.0,,,,,19 46 47,+46 22 18,719.47,0.9000,0.8400,,5584.00,3.3000,Kepler Objects of Interest
KOI-4456 b,0,,0.10115,7.429808900000,0.0701331,,,,,,821.0,,,,,19 38 41,+38 41 56,869.34,,0.7680,-0.4000,5622.00,,Kepler Objects of Interest
KOI-3022 b,0,,0.11027,2.762634000000,0.0380000,,,,,,1202.0,,,,,19 42 20,+49 40 00,1150.18,0.9630,0.8600,,5740.00,0.5000,Kepler Objects of Interest
KOI-3022 c,0,,0.10662,5.053618000000,0.0570000,,,,,,982.0,,,,,19 42 20,+49 40 00,1150.18,0.9630,0.8600,,5740.00,0.5000,Kepler Objects of Interest
